OrderID,OrderDate,ShipDate,DeliveryDate,Year,Quarter,Month,MonthName,WeekNumber,DayOfWeek,CustomerID,CustomerName,Segment,Region,Country,SalesChannel,ProductID,Category,SubCategory,UnitPrice,Quantity,Discount,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,ProfitMargin,ShippingCost,Tax,TotalRevenue,PaymentMethod,ShipMode,OrderStatus,IsReturned,ReturnReason,CustomerRating,EmployeeID,EmployeeName,Department,ManagerID,EmployeeAge,ExperienceYears,EmployeeSalary,CostRatio
ORD-000933,2024-02-10,2024-02-15,2024-02-20,2024,Q1,2,February,6,Saturday,CUST-00016,Morgan Brown,Enterprise,South,India,Partner,PROD-00293,Sports,Winter Sports,1968.88,34,0.15,66941.92,10041.29,56900.63,23898.26,33002.37,58.0,109.47,4552.05,61452.68,Debit Card,Same Day,Completed,No,,2.1,EMP0025,Yara Wright,HR,EMP0004,36,0,101305.0,0.42
ORD-000934,2024-02-10,2024-02-17,2024-02-22,2024,Q1,2,February,6,Saturday,CUST-00074,Casey Johnson,SMB,Central,India,Online,PROD-00278,Furniture,Office,1053.75,8,0.0,8430.0,0.0,8430.0,5563.8,2866.2,34.0,45.86,674.4,9104.4,Debit Card,Economy,Completed,No,,4.4,EMP0036,Julia Roberts,Logistics,EMP0002,28,28,113829.0,0.66
ORD-000935,2024-02-12,2024-02-13,2024-02-14,2024,Q1,2,February,7,Monday,CUST-00312,Morgan Miller,SMB,West,France,Wholesale,PROD-00089,Food & Beverage,Dairy,347.5,22,0.1,7645.0,764.5,6880.5,3577.86,3302.64,48.0,31.72,550.44,7430.94,PayPal,Standard,Completed,No,,1.1,EMP0033,George Carter,Finance,EMP0006,32,2,48846.0,0.52
ORD-000936,2024-02-13,2024-02-19,2024-02-21,2024,Q1,2,February,7,Tuesday,CUST-00348,Jamie Wilson,Consumer,West,UK,Direct Sales,PROD-00161,Furniture,Living Room,548.25,8,0.15,4386.0,657.9,3728.1,2125.02,1603.08,43.0,10.71,298.25,4026.35,Debit Card,Same Day,Completed,No,,1.3,EMP0013,Mia Jackson,HR,EMP0002,61,30,49121.0,0.57
ORD-000937,2024-02-13,2024-02-14,2024-02-17,2024,Q1,2,February,7,Tuesday,CUST-00225,Dakota Garcia,SMB,Central,Australia,Direct Sales,PROD-00025,Electronics,Cameras,41.69,49,0.1,2042.81,204.28,1838.53,1342.13,496.4,27.0,8.17,147.08,1985.61,Cash,Standard,Completed,No,,2.1,EMP0011,Karen Anderson,IT,EMP0002,59,10,100010.0,0.73
ORD-000938,2024-02-16,2024-02-17,2024-02-18,2024,Q1,2,February,7,Friday,CUST-00018,Riley Wilson,SMB,East,India,Online,PROD-00274,Automotive,Parts,1829.03,15,0.0,27435.45,0.0,27435.45,14266.43,13169.02,48.0,117.3,2194.84,29630.29,Debit Card,Economy,Processing,No,,1.8,EMP0030,Diana Adams,HR,EMP0006,61,21,66061.0,0.52
ORD-000939,2024-02-17,2024-02-18,2024-02-19,2024,Q1,2,February,7,Saturday,CUST-00065,Casey Brown,Non-Profit,Central,Germany,Partner,PROD-00015,Beauty,Makeup,239.91,17,0.2,4078.47,815.69,3262.78,1827.16,1435.62,44.0,24.49,261.02,3523.8,Bank Transfer,Standard,Completed,No,,1.9,EMP0024,Xander King,Sales,EMP0002,23,17,80126.0,0.56
ORD-000940,2024-02-19,2024-02-26,2024-03-01,2024,Q1,2,February,8,Monday,CUST-00035,Riley Moore,Non-Profit,South,Germany,Direct Sales,PROD-00025,Food & Beverage,Frozen,1155.15,23,0.05,26568.45,1328.42,25240.03,10096.01,15144.02,60.0,72.82,2019.2,27259.23,PayPal,Same Day,Completed,No,,4.2,EMP0047,Umar Rogers,Marketing,EMP0006,60,34,81086.0,0.4
ORD-000941,2024-02-21,2024-02-22,2024-02-24,2024,Q1,2,February,8,Wednesday,CUST-00121,Taylor Smith,SMB,South,Canada,Retail Store,PROD-00156,Electronics,Phones,551.74,24,0.0,13241.76,0.0,13241.76,5693.96,7547.8,57.0,92.86,1059.34,14301.1,Credit Card,Express,Completed,No,,3.3,EMP0016,Paul Garcia,Finance,EMP0010,31,5,55534.0,0.43
ORD-000942,2024-02-23,2024-02-27,2024-02-29,2024,Q1,2,February,8,Friday,CUST-00399,Avery Miller,Non-Profit,North,Germany,Partner,PROD-00198,Books,Comics,1110.59,45,0.05,49976.55,2498.83,47477.72,23264.08,24213.64,51.0,67.11,3798.22,51275.94,PayPal,Standard,Completed,No,,1.0,EMP0012,Leo Thomas,IT,EMP0007,38,2,35151.0,0.49
ORD-000943,2024-02-24,2024-02-29,2024-03-03,2024,Q1,2,February,8,Saturday,CUST-00331,Riley Johnson,Consumer,Central,Australia,Partner,PROD-00097,Sports,Winter Sports,1304.58,19,0.0,24787.02,0.0,24787.02,10162.68,14624.34,59.0,8.93,1982.96,26769.98,Credit Card,Standard,Returned,Yes,,2.7,EMP0031,Ethan Baker,Finance,EMP0003,28,4,133112.0,0.41
ORD-000944,2024-02-27,2024-03-04,2024-03-06,2024,Q1,2,February,9,Tuesday,CUST-00188,Quinn Smith,Consumer,West,India,Online,PROD-00181,Sports,Winter Sports,1660.33,5,0.0,8301.65,0.0,8301.65,5147.02,3154.63,38.0,118.61,664.13,8965.78,Debit Card,Express,Completed,No,,2.6,EMP0046,Tara Morris,Marketing,EMP0004,61,8,117225.0,0.62
ORD-000945,2024-02-28,2024-02-29,2024-03-01,2024,Q1,2,February,9,Wednesday,CUST-00186,Taylor Johnson,SMB,North,Australia,Direct Sales,PROD-00276,Automotive,Accessories,416.81,32,0.15,13337.92,2000.69,11337.23,6235.48,5101.75,45.0,6.52,906.98,12244.21,Credit Card,Express,Completed,No,,1.5,EMP0013,Mia Jackson,HR,EMP0002,60,27,114412.0,0.55
ORD-000946,2024-03-01,2024-03-02,2024-03-04,2024,Q1,3,March,9,Friday,CUST-00197,Alex Williams,Non-Profit,Central,UK,Direct Sales,PROD-00027,Automotive,Tools,26.94,44,0.0,1185.36,0.0,1185.36,699.36,486.0,41.0,115.47,94.83,1280.19,Cash,Economy,Completed,No,,3.7,EMP0021,Uma Allen,Marketing,EMP0001,25,18,97848.0,0.59
ORD-000947,2024-03-01,2024-03-02,2024-03-04,2024,Q1,3,March,9,Friday,CUST-00291,Jamie Miller,Government,Central,Canada,Direct Sales,PROD-00223,Automotive,Tools,278.09,1,0.05,278.09,13.9,264.19,121.53,142.66,54.0,134.53,21.14,285.33,Credit Card,Express,Completed,No,,3.8,EMP0009,Iris Wilson,IT,EMP0008,56,27,115612.0,0.46
ORD-000948,2024-03-03,2024-03-04,2024-03-09,2024,Q1,3,March,9,Sunday,CUST-00017,Quinn Wilson,Enterprise,West,Australia,Direct Sales,PROD-00261,Electronics,Tablets,1800.54,23,0.05,41412.42,2070.62,39341.8,19670.9,19670.9,50.0,67.76,3147.34,42489.14,Credit Card,Express,Completed,No,,3.9,EMP0019,Sam Walker,Sales,EMP0004,57,26,142604.0,0.5
ORD-000949,2024-03-05,2024-03-07,2024-03-08,2024,Q1,3,March,10,Tuesday,CUST-00310,Jamie Smith,Non-Profit,East,USA,Partner,PROD-00269,Furniture,Kitchen,1748.41,37,0.0,64691.17,0.0,64691.17,40755.44,23935.73,37.0,82.65,5175.29,69866.46,Bank Transfer,Same Day,Returned,Yes,Not as Described,3.9,EMP0005,Eva Martinez,Operations,EMP0006,52,12,111552.0,0.63
ORD-000950,2024-03-05,2024-03-07,2024-03-13,2024,Q1,3,March,10,Tuesday,CUST-00079,Avery Jones,Consumer,Central,Australia,Partner,PROD-00092,Beauty,Fragrance,1196.84,8,0.25,9574.72,2393.68,7181.04,5313.97,1867.07,26.0,74.16,574.48,7755.52,Cash,Economy,Returned,Yes,Not as Described,1.0,EMP0002,Bob Smith,Sales,EMP0007,46,20,65486.0,0.74
ORD-000951,2024-03-05,2024-03-08,2024-03-10,2024,Q1,3,March,10,Tuesday,CUST-00348,Jamie Wilson,Consumer,North,Germany,Online,PROD-00261,Furniture,Outdoor,1203.03,13,0.0,15639.39,0.0,15639.39,6568.54,9070.85,58.0,61.44,1251.15,16890.54,Credit Card,Express,Pending,No,,4.8,EMP0014,Nathan Harris,Sales,EMP0009,34,26,100614.0,0.42
ORD-000952,2024-03-07,2024-03-08,2024-03-10,2024,Q1,3,March,10,Thursday,CUST-00231,Taylor Moore,Government,West,Japan,Wholesale,PROD-00190,Books,Fiction,1331.75,8,0.0,10654.0,0.0,10654.0,7564.34,3089.66,29.0,133.68,852.32,11506.32,Credit Card,Economy,Cancelled,No,,4.3,EMP0037,Kevin Turner,Logistics,EMP0010,39,5,85867.0,0.71
ORD-000953,2024-03-07,2024-03-10,2024-03-14,2024,Q1,3,March,10,Thursday,CUST-00190,Jordan Johnson,SMB,South,Japan,Online,PROD-00023,Beauty,Fragrance,354.87,23,0.0,8162.01,0.0,8162.01,4897.21,3264.8,40.0,134.62,652.96,8814.97,Debit Card,Express,Completed,No,,4.6,EMP0030,Diana Adams,HR,EMP0006,42,10,98988.0,0.6
ORD-000954,2024-03-10,2024-03-14,2024-03-16,2024,Q1,3,March,10,Sunday,CUST-00191,Quinn Smith,Government,East,India,Direct Sales,PROD-00110,Sports,Winter Sports,1829.25,43,0.0,78657.75,0.0,78657.75,47194.65,31463.1,40.0,53.69,6292.62,84950.37,PayPal,Economy,Completed,No,,1.1,EMP0030,Diana Adams,HR,EMP0006,22,16,94525.0,0.6
ORD-000955,2024-03-11,2024-03-14,2024-03-16,2024,Q1,3,March,11,Monday,CUST-00228,Casey Miller,Government,West,India,Partner,PROD-00051,Food & Beverage,Dairy,840.45,1,0.0,840.45,0.0,840.45,487.46,352.99,42.0,94.19,67.24,907.69,PayPal,Same Day,Returned,Yes,,4.7,EMP0016,Paul Garcia,Finance,EMP0010,57,6,133759.0,0.58
ORD-000956,2024-03-11,2024-03-16,2024-03-21,2024,Q1,3,March,11,Monday,CUST-00391,Riley Davis,Enterprise,North,USA,Wholesale,PROD-00235,Food & Beverage,Bakery,769.36,45,0.1,34621.2,3462.12,31159.08,13086.81,18072.27,58.0,139.4,2492.73,33651.81,Debit Card,Express,Cancelled,No,,4.2,EMP0044,Rose Stewart,Operations,EMP0005,29,29,109957.0,0.42
ORD-000957,2024-03-12,2024-03-14,2024-03-15,2024,Q1,3,March,11,Tuesday,CUST-00040,Alex Moore,Consumer,Central,Australia,Partner,PROD-00096,Sports,Outdoor,1040.24,24,0.25,24965.76,6241.44,18724.32,8051.46,10672.86,57.0,144.5,1497.95,20222.27,Credit Card,Express,Returned,Yes,Changed Mind,4.3,EMP0039,Mike Campbell,Logistics,EMP0009,42,20,56707.0,0.43
ORD-000958,2024-03-13,2024-03-15,2024-03-18,2024,Q1,3,March,11,Wednesday,CUST-00294,Casey Johnson,Government,North,Canada,Retail Store,PROD-00114,Clothing,Women,98.7,35,0.0,3454.5,0.0,3454.5,2107.24,1347.26,39.0,78.8,276.36,3730.86,Credit Card,Standard,Completed,No,,1.4,EMP0029,Chris Green,IT,EMP0008,42,0,42247.0,0.61
ORD-000959,2024-03-15,2024-03-16,2024-03-17,2024,Q1,3,March,11,Friday,CUST-00071,Riley Miller,SMB,Central,Germany,Online,PROD-00164,Books,Education,336.74,24,0.1,8081.76,808.18,7273.58,3782.26,3491.32,48.0,70.66,581.89,7855.47,Bank Transfer,Express,Completed,No,,4.0,EMP0016,Paul Garcia,Finance,EMP0010,48,24,83802.0,0.52
ORD-000960,2024-03-17,2024-03-18,2024-03-22,2024,Q1,3,March,11,Sunday,CUST-00272,Alex Brown,Non-Profit,West,Canada,Online,PROD-00038,Food & Beverage,Bakery,1477.38,17,0.1,25115.46,2511.55,22603.91,16274.82,6329.09,28.0,45.41,1808.31,24412.22,PayPal,Standard,Cancelled,No,,4.8,EMP0012,Leo Thomas,IT,EMP0007,40,31,36795.0,0.72
ORD-000961,2024-03-17,2024-03-21,2024-03-22,2024,Q1,3,March,11,Sunday,CUST-00188,Quinn Smith,SMB,East,USA,Online,PROD-00105,Sports,Winter Sports,170.18,5,0.15,850.9,127.64,723.26,390.56,332.7,46.0,144.04,57.86,781.12,Debit Card,Economy,Completed,No,,3.7,EMP0030,Diana Adams,HR,EMP0006,44,7,71604.0,0.54
ORD-000962,2024-03-21,2024-03-27,2024-03-29,2024,Q1,3,March,12,Thursday,CUST-00204,Taylor Miller,Enterprise,West,Germany,Partner,PROD-00254,Food & Beverage,Frozen,1208.29,20,0.05,24165.8,1208.29,22957.51,10330.88,12626.63,55.0,25.71,1836.6,24794.11,Bank Transfer,Standard,Processing,No,,3.3,EMP0033,George Carter,Finance,EMP0006,56,4,77322.0,0.45
ORD-000963,2024-03-23,2024-03-27,2024-03-31,2024,Q1,3,March,12,Saturday,CUST-00161,Riley Jones,Consumer,North,Germany,Online,PROD-00106,Beauty,Fragrance,494.47,21,0.0,10383.87,0.0,10383.87,6749.52,3634.35,35.0,89.08,830.71,11214.58,Credit Card,Economy,Completed,No,,4.8,EMP0042,Patricia Edwards,IT,EMP0008,61,29,78193.0,0.65
ORD-000964,2024-03-24,2024-03-29,2024-03-30,2024,Q1,3,March,12,Sunday,CUST-00333,Taylor Johnson,SMB,North,Canada,Partner,PROD-00293,Clothing,Men,781.64,40,0.0,31265.6,0.0,31265.6,15632.8,15632.8,50.0,45.97,2501.25,33766.85,Bank Transfer,Express,Completed,No,,2.8,EMP0008,Henry Davis,Marketing,EMP0001,26,7,147625.0,0.5
ORD-000965,2024-03-24,2024-03-25,2024-03-29,2024,Q1,3,March,12,Sunday,CUST-00143,Dakota Wilson,Consumer,South,USA,Retail Store,PROD-00008,Furniture,Living Room,580.94,31,0.1,18009.14,1800.91,16208.23,9400.77,6807.46,42.0,45.46,1296.66,17504.89,Credit Card,Express,Completed,No,,3.4,EMP0039,Mike Campbell,Logistics,EMP0009,29,18,69949.0,0.58
ORD-000966,2024-03-25,2024-03-26,2024-03-29,2024,Q1,3,March,13,Monday,CUST-00128,Taylor Smith,Non-Profit,South,Japan,Partner,PROD-00024,Beauty,Haircare,714.57,46,0.15,32870.22,4930.53,27939.69,17881.4,10058.29,36.0,63.72,2235.18,30174.87,Bank Transfer,Standard,Returned,Yes,Defective,2.9,EMP0022,Victor Young,HR,EMP0004,32,29,65501.0,0.64
ORD-000967,2024-03-25,2024-03-29,2024-03-30,2024,Q1,3,March,13,Monday,CUST-00059,Avery Garcia,Non-Profit,Central,USA,Retail Store,PROD-00196,Furniture,Office,1439.5,36,0.0,51822.0,0.0,51822.0,37311.84,14510.16,28.0,149.82,4145.76,55967.76,Credit Card,Economy,Completed,No,,4.7,EMP0011,Karen Anderson,IT,EMP0002,37,14,49879.0,0.72
ORD-000968,2024-03-26,2024-03-30,2024-04-05,2024,Q1,3,March,13,Tuesday,CUST-00014,Jamie Garcia,Non-Profit,North,USA,Partner,PROD-00106,Sports,Outdoor,597.76,11,0.0,6575.36,0.0,6575.36,4471.24,2104.12,32.0,12.97,526.03,7101.39,Bank Transfer,Same Day,Completed,No,,1.3,EMP0016,Paul Garcia,Finance,EMP0010,60,26,93766.0,0.68
ORD-000969,2024-03-26,2024-03-30,2024-04-01,2024,Q1,3,March,13,Tuesday,CUST-00377,Taylor Davis,SMB,South,UK,Wholesale,PROD-00060,Automotive,Tools,1134.98,15,0.2,17024.7,3404.94,13619.76,8716.65,4903.11,36.0,88.89,1089.58,14709.34,Credit Card,Economy,Processing,No,,3.0,EMP0030,Diana Adams,HR,EMP0006,45,12,52673.0,0.64
ORD-000970,2024-03-26,2024-03-28,2024-04-01,2024,Q1,3,March,13,Tuesday,CUST-00096,Alex Williams,Government,South,France,Wholesale,PROD-00149,Beauty,Makeup,954.72,19,0.15,18139.68,2720.95,15418.73,9867.99,5550.74,36.0,16.97,1233.5,16652.23,Debit Card,Express,Completed,No,,3.7,EMP0047,Umar Rogers,Marketing,EMP0006,42,13,105874.0,0.64
ORD-000971,2024-03-27,2024-03-30,2024-04-05,2024,Q1,3,March,13,Wednesday,CUST-00256,Taylor Garcia,SMB,West,Germany,Direct Sales,PROD-00003,Beauty,Makeup,1329.02,7,0.25,9303.14,2325.78,6977.36,5093.47,1883.89,27.0,27.41,558.19,7535.55,Bank Transfer,Same Day,Cancelled,No,,4.2,EMP0005,Eva Martinez,Operations,EMP0006,44,29,52843.0,0.73
ORD-000972,2024-03-31,2024-04-03,2024-04-09,2024,Q1,3,March,13,Sunday,CUST-00266,Avery Smith,Consumer,Central,UK,Direct Sales,PROD-00124,Sports,Team Sports,1873.98,28,0.15,52471.44,7870.72,44600.72,22300.36,22300.36,50.0,68.74,3568.06,48168.78,Bank Transfer,Economy,Completed,No,,3.3,EMP0001,Alice Johnson,IT,EMP0002,59,12,101317.0,0.5
ORD-000973,2024-03-31,2024-04-01,2024-04-06,2024,Q1,3,March,13,Sunday,CUST-00199,Taylor Moore,Government,East,India,Partner,PROD-00170,Sports,Winter Sports,1466.48,43,0.0,63058.64,0.0,63058.64,25223.46,37835.18,60.0,79.02,5044.69,68103.33,PayPal,Express,Cancelled,No,,4.6,EMP0048,Victoria Reed,Logistics,EMP0001,29,15,130021.0,0.4
ORD-000974,2024-04-01,2024-04-03,2024-04-07,2024,Q2,4,April,14,Monday,CUST-00288,Avery Jones,Government,West,France,Direct Sales,PROD-00091,Books,Children,433.81,5,0.1,2169.05,216.91,1952.14,976.07,976.07,50.0,42.52,156.17,2108.31,Bank Transfer,Same Day,Completed,No,,4.8,EMP0003,Carol White,Sales,EMP0002,28,6,39890.0,0.5
ORD-000975,2024-04-02,2024-04-06,2024-04-12,2024,Q2,4,April,14,Tuesday,CUST-00061,Dakota Brown,Enterprise,Central,UK,Retail Store,PROD-00200,Clothing,Kids,67.21,5,0.1,336.05,33.61,302.44,145.17,157.27,52.0,50.89,24.2,326.64,Debit Card,Express,Pending,No,,1.3,EMP0044,Rose Stewart,Operations,EMP0005,23,26,83271.0,0.48
ORD-000976,2024-04-02,2024-04-03,2024-04-08,2024,Q2,4,April,14,Tuesday,CUST-00135,Taylor Williams,Non-Profit,Central,India,Retail Store,PROD-00117,Books,Children,528.22,30,0.0,15846.6,0.0,15846.6,9983.36,5863.24,37.0,17.61,1267.73,17114.33,Debit Card,Same Day,Pending,No,,2.6,EMP0044,Rose Stewart,Operations,EMP0005,51,34,88021.0,0.63
ORD-000977,2024-04-04,2024-04-06,2024-04-12,2024,Q2,4,April,14,Thursday,CUST-00397,Dakota Moore,SMB,West,Canada,Retail Store,PROD-00191,Electronics,Tablets,1192.18,32,0.05,38149.76,1907.49,36242.27,22470.21,13772.06,38.0,48.97,2899.38,39141.65,PayPal,Economy,Completed,No,,1.1,EMP0027,Aaron Hill,IT,EMP0007,34,14,125973.0,0.62
ORD-000978,2024-04-06,2024-04-11,2024-04-13,2024,Q2,4,April,14,Saturday,CUST-00134,Quinn Brown,Enterprise,South,Australia,Online,PROD-00206,Clothing,Formal,107.59,8,0.1,860.72,86.07,774.65,472.54,302.11,39.0,145.15,61.97,836.62,Credit Card,Economy,Completed,No,,2.3,EMP0034,Hannah Mitchell,HR,EMP0004,44,27,88810.0,0.61
ORD-000979,2024-04-07,2024-04-13,2024-04-16,2024,Q2,4,April,14,Sunday,CUST-00361,Morgan Miller,Consumer,South,UK,Online,PROD-00023,Books,Comics,995.25,10,0.0,9952.5,0.0,9952.5,4080.52,5871.98,59.0,141.98,796.2,10748.7,Debit Card,Economy,Completed,No,,3.1,EMP0031,Ethan Baker,Finance,EMP0003,50,34,100267.0,0.41
ORD-000980,2024-04-09,2024-04-11,2024-04-16,2024,Q2,4,April,15,Tuesday,CUST-00229,Quinn Moore,Enterprise,East,UK,Retail Store,PROD-00080,Furniture,Outdoor,1195.7,38,0.15,45436.6,6815.49,38621.11,25489.93,13131.18,34.0,53.56,3089.69,41710.8,Cash,Same Day,Completed,No,,4.6,EMP0025,Yara Wright,HR,EMP0004,59,6,125988.0,0.66
ORD-000981,2024-04-10,2024-04-17,2024-04-20,2024,Q2,4,April,15,Wednesday,CUST-00110,Morgan Davis,Non-Profit,East,Germany,Wholesale,PROD-00073,Clothing,Sportswear,671.82,47,0.1,31575.54,3157.55,28417.99,14493.17,13924.82,49.0,87.77,2273.44,30691.43,Cash,Economy,Pending,No,,4.4,EMP0005,Eva Martinez,Operations,EMP0006,58,19,99372.0,0.51
ORD-000982,2024-04-10,2024-04-11,2024-04-15,2024,Q2,4,April,15,Wednesday,CUST-00314,Morgan Moore,Enterprise,Central,Japan,Partner,PROD-00127,Automotive,Accessories,1542.97,32,0.25,49375.04,12343.76,37031.28,23329.71,13701.57,37.0,136.89,2962.5,39993.78,Credit Card,Same Day,Completed,No,,1.5,EMP0027,Aaron Hill,IT,EMP0007,41,31,76204.0,0.63
ORD-000983,2024-04-11,2024-04-14,2024-04-16,2024,Q2,4,April,15,Thursday,CUST-00147,Avery Brown,Non-Profit,East,UK,Direct Sales,PROD-00133,Sports,Outdoor,217.66,48,0.0,10447.68,0.0,10447.68,6164.13,4283.55,41.0,5.9,835.81,11283.49,Credit Card,Standard,Completed,No,,1.4,EMP0017,Quinn Rodriguez,Sales,EMP0006,54,31,44872.0,0.59
ORD-000984,2024-04-11,2024-04-18,2024-04-23,2024,Q2,4,April,15,Thursday,CUST-00356,Morgan Miller,Government,West,Australia,Partner,PROD-00217,Automotive,Parts,154.9,28,0.0,4337.2,0.0,4337.2,2255.34,2081.86,48.0,122.55,346.98,4684.18,PayPal,Express,Completed,No,,3.4,EMP0046,Tara Morris,Marketing,EMP0004,50,25,118940.0,0.52
ORD-000985,2024-04-12,2024-04-16,2024-04-20,2024,Q2,4,April,15,Friday,CUST-00252,Alex Jones,Enterprise,East,UK,Wholesale,PROD-00293,Electronics,Phones,1457.74,17,0.1,24781.58,2478.16,22303.42,10036.54,12266.88,55.0,142.51,1784.27,24087.69,PayPal,Standard,Returned,Yes,Not as Described,3.1,EMP0035,Ian Perez,Operations,EMP0005,36,19,135181.0,0.45
ORD-000986,2024-04-13,2024-04-19,2024-04-25,2024,Q2,4,April,15,Saturday,CUST-00103,Jordan Garcia,Consumer,North,France,Wholesale,PROD-00159,Food & Beverage,Snacks,993.51,31,0.0,30798.81,0.0,30798.81,13243.49,17555.32,57.0,18.24,2463.9,33262.71,Bank Transfer,Same Day,Processing,No,,2.1,EMP0008,Henry Davis,Marketing,EMP0001,44,17,146557.0,0.43
ORD-000987,2024-04-17,2024-04-22,2024-04-23,2024,Q2,4,April,16,Wednesday,CUST-00063,Avery Jones,Enterprise,Central,France,Partner,PROD-00105,Food & Beverage,Dairy,1378.36,8,0.1,11026.88,1102.69,9924.19,6847.69,3076.5,31.0,28.41,793.94,10718.13,Cash,Economy,Completed,No,,4.6,EMP0046,Tara Morris,Marketing,EMP0004,24,14,141559.0,0.69
ORD-000988,2024-04-17,2024-04-23,2024-04-27,2024,Q2,4,April,16,Wednesday,CUST-00070,Quinn Wilson,Consumer,North,India,Partner,PROD-00140,Furniture,Living Room,872.48,40,0.15,34899.2,5234.88,29664.32,21358.31,8306.01,28.0,144.31,2373.15,32037.47,Cash,Economy,Completed,No,,4.7,EMP0050,Xena Morgan,Sales,EMP0001,58,21,126703.0,0.72
ORD-000989,2024-04-18,2024-04-24,2024-04-27,2024,Q2,4,April,16,Thursday,CUST-00038,Casey Moore,Consumer,Central,Australia,Retail Store,PROD-00210,Beauty,Haircare,496.57,25,0.0,12414.25,0.0,12414.25,7820.98,4593.27,37.0,82.94,993.14,13407.39,Cash,Same Day,Completed,No,,2.6,EMP0039,Mike Campbell,Logistics,EMP0009,50,21,108999.0,0.63
ORD-000990,2024-04-19,2024-04-21,2024-04-23,2024,Q2,4,April,16,Friday,CUST-00232,Avery Brown,Consumer,Central,India,Retail Store,PROD-00006,Automotive,Accessories,1639.11,9,0.05,14751.99,737.6,14014.39,6166.33,7848.06,56.0,7.06,1121.15,15135.54,Credit Card,Express,Completed,No,,4.6,EMP0042,Patricia Edwards,IT,EMP0008,29,20,124868.0,0.44
ORD-000991,2024-04-20,2024-04-21,2024-04-23,2024,Q2,4,April,16,Saturday,CUST-00089,Avery Williams,SMB,West,Australia,Direct Sales,PROD-00213,Books,Children,1599.83,2,0.05,3199.66,159.98,3039.68,1641.43,1398.25,46.0,42.36,243.17,3282.85,Debit Card,Economy,Completed,No,,2.5,EMP0035,Ian Perez,Operations,EMP0005,43,1,84690.0,0.54
ORD-000992,2024-04-20,2024-04-21,2024-04-25,2024,Q2,4,April,16,Saturday,CUST-00366,Dakota Moore,SMB,South,Canada,Wholesale,PROD-00212,Food & Beverage,Beverages,1390.92,15,0.0,20863.8,0.0,20863.8,13770.11,7093.69,34.0,70.24,1669.1,22532.9,Cash,Standard,Completed,No,,3.9,EMP0046,Tara Morris,Marketing,EMP0004,50,17,103399.0,0.66
ORD-000993,2024-04-22,2024-04-28,2024-05-04,2024,Q2,4,April,17,Monday,CUST-00228,Casey Miller,Consumer,East,UK,Partner,PROD-00194,Beauty,Skincare,547.93,50,0.2,27396.5,5479.3,21917.2,14684.52,7232.68,33.0,105.47,1753.38,23670.58,PayPal,Express,Completed,No,,2.9,EMP0002,Bob Smith,Sales,EMP0007,23,22,75100.0,0.67
ORD-000994,2024-04-22,2024-04-26,2024-04-27,2024,Q2,4,April,17,Monday,CUST-00045,Quinn Johnson,Enterprise,North,Canada,Wholesale,PROD-00143,Food & Beverage,Beverages,1182.51,3,0.15,3547.53,532.13,3015.4,1326.78,1688.62,56.0,111.31,241.23,3256.63,Credit Card,Economy,Completed,No,,1.5,EMP0029,Chris Green,IT,EMP0008,22,12,72572.0,0.44
ORD-000995,2024-04-23,2024-04-24,2024-04-27,2024,Q2,4,April,17,Tuesday,CUST-00350,Quinn Garcia,Enterprise,East,Australia,Wholesale,PROD-00098,Clothing,Sportswear,725.14,49,0.1,35531.86,3553.19,31978.67,12791.47,19187.2,60.0,149.34,2558.29,34536.96,Debit Card,Same Day,Completed,No,,4.7,EMP0031,Ethan Baker,Finance,EMP0003,41,8,122020.0,0.4
ORD-000996,2024-04-27,2024-05-03,2024-05-07,2024,Q2,4,April,17,Saturday,CUST-00164,Alex Miller,Government,Central,Germany,Wholesale,PROD-00250,Books,Comics,187.71,36,0.1,6757.56,675.76,6081.8,3953.17,2128.63,35.0,46.69,486.54,6568.34,Cash,Standard,Completed,No,,2.8,EMP0047,Umar Rogers,Marketing,EMP0006,42,6,87202.0,0.65
ORD-000997,2024-04-27,2024-04-28,2024-05-02,2024,Q2,4,April,17,Saturday,CUST-00342,Morgan Johnson,SMB,North,Japan,Online,PROD-00130,Beauty,Skincare,1835.04,4,0.05,7340.16,367.01,6973.15,3626.04,3347.11,48.0,83.04,557.85,7531.0,Credit Card,Same Day,Completed,No,,3.9,EMP0004,David Brown,IT,EMP0006,58,0,59399.0,0.52
ORD-000998,2024-04-28,2024-05-02,2024-05-04,2024,Q2,4,April,17,Sunday,CUST-00178,Morgan Brown,Government,North,India,Partner,PROD-00006,Food & Beverage,Beverages,277.95,14,0.2,3891.3,778.26,3113.04,1525.39,1587.65,51.0,82.33,249.04,3362.08,Cash,Economy,Returned,Yes,,2.5,EMP0019,Sam Walker,Sales,EMP0004,29,1,58223.0,0.49
ORD-000999,2024-05-01,2024-05-06,2024-05-09,2024,Q2,5,May,18,Wednesday,CUST-00364,Jordan Garcia,Enterprise,Central,Germany,Partner,PROD-00203,Beauty,Fragrance,1900.72,41,0.1,77929.52,7792.95,70136.57,28054.63,42081.94,60.0,63.82,5610.93,75747.5,Credit Card,Express,Completed,No,,1.1,EMP0026,Zoe Lopez,Marketing,EMP0002,48,3,133805.0,0.4
